Transcripts	CT1	CT2	CT3	LT20_1	LT20_2	LT20_3	LT15_1	LT15_2	LT15_3	LT12_1	LT12_2	LT12_3	LT12_6_1	LT12_6_2	LT12_6_3
transcript_3796	1.3	2.29	1.95	1.35	1.12	0.77	1.33	1.23	1.67	2.05	1.15	2.16	1.43	1.49	1.12
transcript_3797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3799	344.95	375.52	396.93	389.99	358.33	356.05	348.57	374.85	364.9	372.79	346.09	349.6	314.74	353.47	363.53
transcript_380	11.99	15.86	15.88	12.04	12.25	15.06	13.4	11.84	13.44	11.67	14.8	9.86	14.11	10.83	13.36
transcript_3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3801	3.36	2.08	6.19	1.9	1.82	5.88	7.16	7.32	6.58	5.23	9	8.93	5.94	11.74	5.73
transcript_3802	36.9	43.98	67.47	47.54	29.21	31.51	51.92	39.17	55.26	32.89	50.84	58.95	28.27	35.16	32.45
transcript_3803	12.12	15.77	21.18	17.18	17	14.19	15.67	9.87	10.88	14.98	9.59	12.26	4.54	3.69	8.88
transcript_3804	14.04	15.68	17.74	14.57	16.04	15.09	15.7	14.43	14	13.43	16.76	12.17	19.48	11.66	13.61
transcript_3805	51.04	58.84	32.47	19.01	15.87	32.24	15.61	13.18	9.16	9.93	15.04	8.55	3.41	1.89	3.51
transcript_3806	14.66	20.02	26.77	21.75	23.94	18.12	19.07	18.37	16.39	16.92	17.92	14.9	12.9	10.2	13.34
transcript_3807	0	0.89	0	0	0	0	0	0	0	0	0	0	2.2	0	0
transcript_3808	1.47	1.98	0.88	3.6	7.25	5.12	6.79	7.7	3.12	2.38	10.35	10.06	4.58	7.32	5.32
transcript_3809	5.29	5.21	6.27	3.73	5.42	6.55	6.28	7	3.21	5.69	6.49	4.5	2.91	3.73	5
transcript_381	200.55	0.22	0	0	0	292.08	0	0	0	338.28	601.12	0	0	383.31	0
transcript_3810	0	0.08	0	0.18	0	0	0	0	0.09	0	0	0	0	0	0.08
transcript_3811	9.66	11.12	21.73	12.94	9.76	11.6	8.98	13.95	13.92	7.51	14.44	10.44	23.69	18.33	13.59
transcript_3812	49.78	43.98	56	38.72	34.7	24.7	28.35	34.02	36.23	28.02	30.29	29.67	42.67	34.31	39.48
transcript_3813	3.62	2.44	3.26	2.54	2.04	1.7	0.96	1.8	0.66	0.66	0.71	1.72	2.48	3.63	1.77
transcript_3814	0	43.01	0	0	0	37.97	42.94	0	59.91	78	0	0	55.84	0	0
transcript_3815	495.52	658.27	567.67	588.88	684.62	671.86	609.97	614.52	682.75	507.89	554.77	678.79	503.15	512.29	672.67
transcript_3816	22.86	23.14	20.39	22.18	24.34	25.07	22.37	26.89	24.48	23.19	32.01	20.85	41.38	42.77	34.85
transcript_3817	8.51	16.99	0.13	0.19	1.77	0.24	1.15	0.52	2.07	23.18	11.1	31.4	13.75	203.67	148.22
transcript_3818	3.49	3.16	4.93	3.52	2.4	3.04	2.51	3.89	3.43	4.07	2.19	3.77	1.48	3.22	3.88
transcript_3819	133.88	158.72	132.34	97.61	101.67	67.28	140.99	111.01	108.37	138.86	107.82	104.89	62.91	54.72	96.15
transcript_382	0	0	0.65	121.94	96.91	141.66	0	316.45	0	0	0.67	0.58	73.17	0.6	58.02
transcript_3820	9.04	7.68	0	1.46	8.56	10.67	13.66	0	7.76	7.05	13.21	8.64	31.73	20.24	22.01
transcript_3821	20.04	22.88	31.84	21.58	20.92	25.89	23	19.5	23.33	21.56	18.89	20.82	22.06	17.64	20.73
transcript_3822	10.04	8.41	14.14	9.57	5.3	6.43	4.36	3.51	5.41	6.11	3.47	2.94	3.12	4.12	4.12
transcript_3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3824	35.76	27.33	13.35	11.87	4.01	6.47	4.86	3.06	8.47	9.18	2.46	3.72	2.02	6.83	4.24
transcript_3825	14.82	15.29	16.55	15.9	18.54	13.05	17.36	24.71	21.02	13.52	18.39	18.73	19.26	31.9	31.39
transcript_3826	30.41	45.64	21.26	61.73	41.67	53.09	56.71	40.33	48.68	18.71	19.44	33.21	14	4.62	9.86
transcript_3827	267.61	164.44	255.1	256.5	367.04	174.27	327.1	334.08	384.24	444.11	370.17	169.43	266.36	292.97	164.38
transcript_3828	6.86	5.67	6.66	6.34	4.66	4.55	5.19	5.86	3.75	4.95	5.71	3.48	11.87	7.34	8.31
transcript_3829	1.27	0	0	4.45	0.31	0.76	0.01	0	0	0	0	0	0.94	3.36	0
transcript_383	97.26	97.12	92.17	61.52	82.19	90.86	73.41	52.87	54.8	63.8	69.34	55.84	49.46	54.89	52.72
transcript_3830	0	144.67	0	149.12	176.02	0	0	154.04	184.96	0	200.06	189.42	163.51	172.85	0
transcript_3831	10.12	5.69	2.89	7.94	3.07	8.71	6.84	9.33	8.83	9.06	8.85	3.04	5.4	5.99	6.15
transcript_3832	33.32	96.87	61.29	36.46	42.34	39.45	28.07	35.98	47.43	3.23	5.48	35.63	41.82	65.81	4.96
transcript_3833	25.49	33.2	17.98	74.61	76.67	51.79	62.2	61.59	57.68	35.78	27.88	40.56	2.8	2.35	1.97
transcript_3834	149.11	144.32	196.05	228.99	278.99	294.35	216.93	319.86	186.36	283.04	213.36	78.7	175.49	118.27	169.58
transcript_3835	0	0	0	0	0	0	0	0	0	0	0	1.76	0	0.45	0
transcript_3836	86.71	107.82	126.79	70.47	129.22	92.76	156.53	146.99	113.93	165.71	193.96	91.49	65.76	90.96	125.67
transcript_3837	0	0	5.78	0	0	0	2.33	0	0	0	0	0.12	5.07	0	0
transcript_3838	96.35	150.6	84.04	65.95	79.77	83.13	87.28	52.5	112.42	83.68	65.95	58.74	42	62.41	46.78
transcript_3839	0.04	1.26	0.02	0.92	0.03	1.11	0.21	0	0	0	0	0.13	1.06	0.92	0.66
transcript_384	19.61	38.35	31.92	33.53	47.84	29.29	30.52	29.2	31.38	28.43	30.16	35.24	32.96	33.45	30.96
transcript_3840	0	0	4.84	0.09	0	10.5	12.01	0	10.71	0	0	0	0	0	12.67
transcript_3841	0	0.43	0	0.15	0.06	0	0	0	0.05	0.25	0	0.11	0	0	0
transcript_3842	8.04	5.77	7.58	8.43	8.1	7.89	7.48	10.74	6.5	5.99	8.87	7.54	18.51	12.83	13.55
transcript_3843	29.14	38.27	46.75	31.69	37.97	64.83	36.01	24.16	18	22.95	104.04	149.59	127.32	196.88	70.23
transcript_3844	1.73	1.26	2.03	2.04	1.66	0.6	1.82	1.16	0.97	2.84	1.62	0.99	1.09	1.13	1.68
transcript_3845	8.93	12.85	16.04	13.93	10.11	10	5.31	3.41	4.73	7.87	9.78	4.83	3.95	4.71	4.68
transcript_3846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3847	52.44	59.66	71.15	54.56	53.41	54.95	64.54	60.06	58.8	54.87	54.19	47.4	66.04	59.06	70.23
transcript_3848	8.75	6.79	10.35	9.85	7.15	6.82	8.94	9.09	8.79	7.2	7.61	7.09	6.17	5.93	9.65
transcript_3849	34	39.69	75.32	73.81	49.71	40.4	67.8	39.69	38.47	65.42	68.05	56.57	52.5	48.77	58.88
transcript_385	8.86	8.02	8.4	4.95	6.97	4.49	4.58	3.11	5.1	5.85	4.64	3.77	3.08	1.94	2.09
transcript_3850	1.62	2.77	2.38	1.45	2.29	2.41	2.09	2.09	2.21	2.1	2.6	1.56	2.16	2.21	2.09
transcript_3851	44.1	108.44	42.73	35.48	106.45	28.14	83.53	49.43	96.13	85.04	81.03	86.22	59.46	73.39	86.5
transcript_3852	44.63	38.75	53.94	48.55	43.96	33.31	39.51	41.73	51.2	61.01	36.03	37.05	31.87	37.77	50.06
transcript_3853	15.32	15	17.5	17.09	16.18	14.57	12.08	12.03	13.07	13.78	16.54	12.17	17.47	13.15	18.54
transcript_3854	6.01	7.04	6.33	5.43	4.32	6.15	3.57	4.47	4.54	5.67	4.53	3.03	5.27	4.58	4.5
transcript_3855	10.23	31.17	0	0	18.06	0	0	23.8	26.72	0	0	0.32	21.54	0	0
transcript_3856	0.26	0.09	0	0	0.27	1.3	2.43	4.66	0.02	3.51	13.27	15.91	57.89	79.01	22.46
transcript_3857	0.5	0.42	0.43	0.59	0.83	0.96	0.34	0.56	0.53	0.33	0.26	0.34	0.41	0.14	0.08
transcript_3858	0	0	0.14	0	0	234.5	230.72	163.77	203.27	299.75	176.45	0	0	0	159.42
transcript_3859	90.15	242.86	126.26	132.67	152.36	147.44	72.31	78.23	82.37	154.64	115.31	198.7	22.07	217.74	82.17
transcript_386	5.16	8.16	5.43	7.18	6.35	9.29	8.74	8.84	10.03	7.98	9.07	7.52	8.36	8.89	10.05
transcript_3860	37.09	10.14	20.5	27.43	143.63	35.56	71.05	49.42	86.38	258.86	76.44	101.93	90.02	62.43	45.78
transcript_3861	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0
transcript_3862	8.87	7.4	10.14	8.62	8.96	6.56	8.49	9.01	8.78	6.97	12.03	9.74	21.15	14.91	13.43
transcript_3863	14.96	22.24	0.6	0.95	1.79	5.76	4.95	13.32	19.73	18.65	6.49	18.78	11.09	21.13	13.01
transcript_3864	18.99	21.51	28.56	18.69	24.98	20.36	19.98	22.41	19.24	16.78	23.69	15.42	19.2	14.4	18.62
transcript_3865	51.5	41.69	43.1	58.64	28.64	55.47	37.03	15.82	39.05	46.01	49.08	39.97	19.15	25.64	42.22
transcript_3866	3.03	13.53	5.64	5.71	3.75	4.6	3.89	4.41	7.12	12.95	7.63	5.35	20.72	20.91	17.79
transcript_3867	1.16	0.54	0.69	1.66	1.49	2.71	2.63	0.21	0.6	1.07	0.29	0	1.26	0.96	2.01
transcript_3868	25.59	22.57	33.37	28.71	17.77	16.81	20.09	17.68	20.01	26.28	15.18	18.6	18.35	19.27	22.27
transcript_3869	63.49	4	139.66	5.51	215.9	5.84	188.75	5.39	5.69	92.38	214.05	10.2	4.57	10.46	103.16
transcript_3870	16.96	15.73	30.31	18.94	12.12	10.44	10.77	14.57	15.6	17.74	8.56	14.11	4.17	4.37	9.49
transcript_3871	30.71	139.77	4.56	20.37	4.61	23.79	0	15.75	161.5	5.06	5.91	17.84	18.14	195.84	23.64
transcript_3872	5.57	7.17	7.88	5.82	6.06	7.12	5.8	5.53	5.42	6.12	4.8	4.52	5.52	5.35	6.08
transcript_3873	36.64	45.59	48.03	30.63	23.32	29.69	26.32	19.36	20.11	49.03	22.15	21.19	17.77	10.84	22.7
transcript_3874	6.5	6.64	5.93	3.95	5.57	4.89	4.07	4.51	4.81	4.95	4.48	3.87	2.47	1.56	2.32
transcript_3875	18.78	20.94	23	18.01	17.26	17.15	17.55	11.36	10.37	12.82	9.92	12.83	4.73	8.11	14
transcript_3876	0	0	0	240.7	0	281.19	0	0	0	0	0	0	0	0	0
transcript_3877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3878	0	151.85	148.37	0	134.65	0	137.87	130.19	158.61	0.34	140.32	125.93	105.86	100.73	0
transcript_3879	13.21	17.74	21.28	8.7	29.47	61.95	52.3	31.42	49.98	32.78	28.62	45.7	18.68	0	40.25
transcript_388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3880	31.96	31.52	29.55	30.54	41.7	31.25	1.63	22.26	41.38	43.51	54.05	24.87	4.72	28.94	3.73
transcript_3881	21.94	15.15	25.4	22.31	16.23	11.2	12.79	17.2	19.86	14.51	15.16	15.58	12.78	19.91	18.55
transcript_3882	27.18	29.61	28.63	27.02	34.98	26.36	32.49	27.47	29.45	33.86	30.71	25.81	36.06	16.23	29.7
transcript_3883	13.83	6.52	19.92	8.45	2.59	6.49	4.03	0.61	4.26	5.99	5.18	2.14	14.36	17.64	9.93
transcript_3884	53.31	38.3	78.54	64.05	82.5	84.92	61.94	78.1	74.12	68.95	105.76	66.2	110.51	92.72	76.04
transcript_3885	75.56	54.26	58.43	40.09	45.92	32.24	96.15	144.37	40.99	42.04	42.92	31.69	93.68	34.71	37.92
transcript_3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3889	58.58	65.85	58.41	59.81	55.42	51.96	57.7	51.45	45.93	76.46	48.42	32.66	25.29	30.05	34.8
transcript_389	154.14	75.5	214.2	220.68	242.86	119.91	119.39	230.63	152.95	134.97	273.05	201.11	150.44	258.18	227.63
transcript_3891	55.47	82.67	83.03	61.07	59.2	82.59	70.91	30.13	57.71	51.62	54.59	60.95	27.56	27.22	44.65
transcript_3892	19.26	27.35	18.15	31.36	19.07	31.65	33.24	71.83	28.54	67.8	80.05	78.91	169.66	125.04	180.98
transcript_3893	15.86	15.94	29.76	23.62	17.06	23.49	16.95	25.73	22.26	26.57	10.69	25.06	20.96	22.4	13.01
transcript_3895	18.96	15.72	4.66	19.65	22.88	25.5	5.48	10.41	6.43	23.19	14.29	8.65	0.15	6.26	8.25
transcript_3896	170.64	86.57	145.24	166.82	145.23	144.26	94.9	167.34	148.8	108.92	83.83	230.17	76.57	71.65	96.61
transcript_3897	13	11.63	15.93	12.71	9.18	7.51	7.54	6.67	10.18	9.97	3.99	7.53	2.91	3.53	6.95
transcript_3898	7.04	21.69	21.27	15.14	60.27	27.53	27.55	22.8	19.63	16.81	34.49	24.58	26.24	29.45	23.99
transcript_3899	10.69	10.79	12.12	11.63	9.27	8.66	10.41	8.7	9.59	6.63	6.25	9.12	5.36	2.27	4.42
transcript_39	144.4	119.54	183.1	185.93	187.04	142.69	187.58	203.46	211.52	229.38	182.25	174.91	184.32	184.6	223.95
transcript_390	40.08	59.84	40.68	45.99	61.44	54.89	64.56	66.83	66.01	68.43	56.7	69.91	51.55	47.63	57.05
transcript_3900	0.5	0.22	0.12	0.26	0.1	0.5	0.24	0.1	0.1	0.52	0.1	0.15	0.11	0.23	0.24
transcript_3901	27.36	0.76	12.25	117.94	185.4	0.57	158.86	5.85	172.19	35.49	152.73	4.97	443.69	9.79	3.2
transcript_3903	24.5	44.85	21.8	5.79	28.35	16.23	11.48	24.52	9.31	42.49	19.63	24.49	43.71	44.72	71.87
transcript_3904	8.1	5.74	9.14	12	8.88	9.1	10.75	18	8.02	11.35	17.97	12.46	35.24	24.81	24.94
transcript_3905	207.45	154.76	290.21	89.01	169.17	121.18	119.53	119.85	116.49	174.55	132.4	65.76	110.55	83.8	154.86
transcript_3906	5.87	7.11	6.71	10.81	13.01	12.16	10.67	15.68	12.11	10.47	12.64	7.01	11.82	9.13	12.25
transcript_3908	5.6	17.12	1.19	8.64	5.92	3.87	5.09	3.8	2.03	3.54	8.23	9.32	6.2	4.55	2.96
transcript_3909	10.83	12.28	14.98	12.18	14.41	14.69	15.87	15.82	13.77	13.17	14.96	13.6	21.45	15.42	15.79
transcript_391	9.24	13.27	12.08	12.49	12.17	19.7	28.76	23.07	30.7	74.29	31.16	30.04	21.36	42.62	19.16
transcript_3910	0	0	0	0.05	0	0	0	0	0.06	0	0	0	0	0	0
transcript_3911	6.98	7.25	6.94	5.83	6.35	7.25	7.1	7.56	8.78	10.53	8.11	9.62	3.6	4.52	6.81
transcript_3912	0.21	0.08	15.31	7.44	0.1	3187.32	0.22	1149.05	0.84	0.06	16.87	0.11	0.37	0.3	9.87
transcript_3913	14.55	7.83	17.95	10.98	80.83	32.5	319.92	292.32	222.97	56.78	105.47	170.94	746.2	193.96	405.52
transcript_3914	1.28	2.8	1.68	1.83	1.01	0.87	1.1	0.86	0.88	1.94	1.37	0.58	0.27	0.14	0.63
transcript_3915	61.53	110.41	59.09	72.53	28.14	83.69	30.08	67.02	46.15	61.82	52.19	80.6	57.74	99.54	80
transcript_3916	64.24	85.24	77.9	66.46	77.21	72.7	64.18	60.55	61.2	70.56	65.63	53.88	50.87	44.22	47.88
transcript_3917	0	37.92	19.26	0.28	0	0.32	1.35	1.17	3.39	1.15	19.25	1.98	204.8	124.28	27.44
transcript_3918	14.06	12.53	15.02	11.3	18.59	15.28	14.35	17.35	13.55	13.06	18.18	13.18	14.51	9.37	11.85
transcript_3919	8.37	7.67	11.08	8.68	12.54	8.4	9.13	11.84	9.66	10.17	13.7	9.73	22.99	15.67	12.64
transcript_392	35.88	29.96	53.58	62.32	57.21	27.98	29.54	70.15	29.75	82.99	45.3	54.1	29.9	37.08	49.03
transcript_3920	25.57	27.83	20.88	17.47	11.31	17.93	9.33	14.81	15.21	15.43	8.19	10.91	5.94	12.98	11.4
transcript_3921	15.53	18.85	25.23	18.59	12.81	14.06	10.53	10.6	12.8	13.27	8.55	8.37	5.63	7.08	9.63
transcript_3922	23.83	22.37	34.63	38.03	36.29	32.11	44.75	68.18	43.61	38.24	60.49	51.54	93.54	97.89	88.33
transcript_3923	3.19	2.41	5.2	4.86	2.78	3.42	3.33	3.31	3.84	4.36	3.98	3.91	2.8	2.68	4.86
transcript_3924	6.9	33.59	2.02	28.93	46.21	40.92	56.36	97.75	222.27	549.86	280.25	175.51	13.89	141.61	13.33
transcript_3925	55.93	65.25	67.29	72.21	89.73	75.79	65.42	73.28	81.61	64.61	100.25	70.73	70.13	60.2	60.74
transcript_3926	242.83	19.93	17.38	26.04	19.86	13.34	15.32	67.45	11.42	16.94	27.54	8.48	7.86	34.49	13.18
transcript_3927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3928	18.16	21.54	29.71	15.52	27.36	15.04	17.8	38.54	23.55	7.51	16.48	23.99	13.49	18.43	20.74
transcript_3929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_393	20.81	22.59	26.9	25.39	36.11	30.81	30.93	28.38	36.38	24.9	38.41	22.44	40.41	32.6	34.52
transcript_3930	24.97	21.5	26.74	29.79	25.67	24.76	25.11	25.21	27.85	36.01	23.59	20.57	16.42	17.79	24.85
transcript_3931	2.75	3.41	3.55	7.5	7.96	12.3	9.27	12.12	8.47	11.35	14.76	14.86	15.72	17.26	17.43
transcript_3932	34.58	38.55	46.21	34.58	41.1	29.23	32.9	38.36	37.57	37.46	38.89	36.18	49.82	40.24	46.95
transcript_3933	26	32.79	36.47	18.73	27.67	26.54	25.47	26.95	22.09	18.55	31.31	19.89	39.93	28.42	26.75
transcript_3934	20.13	13.35	23.95	17.52	14.96	13.38	11.74	14.64	12.69	14.27	13.45	13.8	8.94	5.24	8.01
transcript_3935	0	0	1.92	0.4	0	0	0.28	0	0.2	1.39	0.48	0.73	0.36	0.31	0.58
transcript_3936	4.18	5.92	8.35	4.73	9.81	5.91	9.12	13.83	9.75	4.87	11.65	7.4	19.11	13.22	11.61
transcript_3937	4.71	5.37	9.9	6.06	9.28	5.58	10.99	11.58	10.66	6.39	15.25	8.82	21.99	17.48	15.55
transcript_3938	40.13	43.19	46.87	44.34	47.16	47.55	31.67	50.9	43.2	49.56	49.06	45.79	36.97	25.79	32.91
transcript_3939	15.31	16.91	20.93	11.92	17.96	12.03	13.59	15.98	12.41	10.19	19.17	12.32	20.89	14.7	15.46
transcript_394	371.96	440.28	1084.5	927.35	397.81	398.27	844.25	358.83	947.58	397.23	374.69	794.08	738.05	716.27	321.01
transcript_3940	2.11	0	0	2.42	0	0	0.94	0	0	0	2.51	0	0	0	0
transcript_3941	16.54	48.22	43.17	36.55	69.56	82.95	66.06	32.23	54.52	55.49	74.1	86.21	37.76	70.47	34.57
transcript_3942	0	0	0	37.08	43.12	19.22	0	30.29	0	0	0	0	92.06	0	82.98
transcript_3943	0	0	0.77	0	1.46	4.69	3.05	1.59	0.36	8	4.18	1.95	4.2	4.53	2.07
transcript_3944	5.23	8.02	7.63	7.41	8.13	5.41	8.38	11.07	9.86	12.06	12.14	13.78	19.89	19.42	30.49
transcript_3945	196.09	287.49	262.56	219.71	217.74	57.48	185.23	233.25	325.9	136.62	89.99	428.59	8.08	18.03	26.55
transcript_3946	4.95	4.74	8.11	5.11	7.11	5.18	9.35	11.42	7.61	5.26	9.89	8.46	16.04	12.03	9.86
transcript_3947	11.75	9.45	13.61	11.29	14.45	13.93	9.85	11.59	8.19	11.31	8.25	8.01	6.72	7.93	6.85
transcript_3948	0	0.36	0	0.39	0	0	0	0	0	0	0.13	0	0	0.29	0
transcript_3949	174.46	212.01	241.27	132.07	158.98	149.32	156.12	93.9	146.07	94.32	88.81	66.27	114.55	110.81	79.1
transcript_395	37.68	40.28	51.82	61.12	47.4	55.04	34.72	52.82	45.72	67.03	51.47	54.33	33	38.38	36.41
transcript_3950	31.55	19.37	38.76	23.26	27.11	50.32	101.58	115.26	63.16	248.67	419.03	143.25	287.72	193	265.91
transcript_3951	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.06	0
transcript_3952	0.42	2.63	340.61	314.64	0.67	232.71	0	222.98	331.98	402.54	244.31	0.48	184.3	0	0
transcript_3953	0.71	1.26	0.12	1.55	28.54	6.63	13.8	12.61	7.24	13.33	34.51	20.86	8.08	13.05	25.52
transcript_3954	54.74	63.39	77.57	64.89	73.66	0	0	0	0	0	0	74.51	116.24	109.87	0
transcript_3955	5.46	8.06	12.77	15.83	17.53	17.18	26	28.06	22.68	47.81	44.88	29.5	67.73	73.67	109.52
transcript_3956	0	0.04	0	0	0	0	0	0	0.09	0.03	0	0	0	0	0
transcript_3957	23.63	23.52	30.17	23.92	25.71	22.56	18.26	26.56	23	21.85	17.1	18.54	10	10.64	17.06
transcript_3958	1.94	8.58	13.82	11.89	1.05	9.24	1.58	15.69	18.66	11.71	16.85	13.47	12.31	0.87	1.04
transcript_3959	9.47	6.44	7.96	7.18	8.45	11.9	3.68	6.16	5.19	5.28	4.03	6.93	7.14	3.94	3.98
transcript_396	9.18	6.88	7.04	93.84	126.2	176.45	176.93	253.53	124.47	165.88	168.99	292.34	309.74	181.34	207.02
transcript_3960	679.85	72.07	119.41	307.39	87.53	149.14	213.41	162.48	224.64	284.74	117.41	99.43	79.91	34.35	22.23
transcript_3961	0.44	0.45	0.28	0.75	0	0.31	0.19	0.3	0	0.23	0	0	0.4	0	0.42
transcript_3962	4.43	2.94	0.84	44.69	68.77	50.22	0.77	4.87	3.45	51.96	0.83	1.25	63.75	43	0.54
transcript_3963	25.7	24.38	25.81	23.27	25.41	24.37	24.46	25.16	24.22	25.17	31.44	21.86	36.98	30.54	33.52
transcript_3964	0	573.07	532.2	524.81	0	0	783.41	860.19	463.19	438.78	507.14	0	409.49	452.86	434.53
transcript_3965	14.58	20.52	22.84	20.06	20.06	20.66	15.83	15.77	17.32	13.52	18.97	12.15	16.51	14.66	14.18
transcript_3966	4.55	3.03	4.17	3.73	4.7	2.59	2.77	3.52	3.27	1.73	3.73	2.64	4.68	2.84	2.96
transcript_3967	115.02	170.5	291.06	226.68	321.07	356.6	241.97	281.84	287.85	165.2	350.12	250.45	441.23	311.85	297.67
transcript_3968	3.08	2.74	3.26	3.09	3.18	3.29	2.17	2.35	2.19	2.6	2.32	1.87	3.03	6.41	5.29
transcript_3969	5.98	8.6	10.73	6.5	5	4.54	5.41	6.83	6.52	5.91	4.64	7.08	1.84	4.34	5.69
transcript_397	20.29	31.77	24.66	42.05	37.91	33.56	30.27	36.63	90.54	60.29	94.5	53.58	31.01	39.01	69.58
transcript_3970	16.14	18.86	19.42	16.23	11.37	10.8	14.49	13.75	16.15	18.75	11.8	15.48	9.14	8.27	12.21
transcript_3971	0	531.03	0	0	393.79	491.64	0	292.73	0	415.98	0	0	178.91	0	243.49
transcript_3972	0	9.64	0	17.74	0.24	15.86	0.53	5.58	14.19	0.71	1.44	9.94	13.69	11.51	0.99
transcript_3973	4.33	3.38	5.43	3.55	5.31	4.41	5.07	7.4	6.62	4.45	7.3	5.1	6.67	6.49	6.72
transcript_3974	0.3	0.44	0.87	0.3	0.44	1.18	1.44	0.7	0.7	1.07	1.32	0.78	1.99	0.85	1.07
transcript_3975	2210.08	2044.73	2557.18	2234.14	3231.63	3132.39	2416.82	2640.24	2706.21	2007.88	3226.75	2200.26	3317.52	2899.5	2858.44
transcript_3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_3977	11.87	15.54	13.44	11.8	11.39	13.07	14.13	12.68	12.77	10.11	14.02	10.96	20.31	15.35	11.22
transcript_3978	10	15.32	15.12	11.81	19.12	13.23	14.18	14.09	15.76	10.68	15.42	14.92	12.95	13.47	12.73
transcript_3979	3.49	6.68	13.3	6.24	13.74	10.92	7.74	13.89	6.45	3.52	16.42	13.82	18.91	20.03	18.06
transcript_398	0	81.58	63.28	65.84	0	37.57	0	40.03	0	0	27.84	68.87	11.88	33.33	39.06
transcript_3980	178.31	201.44	80.5	162	2.29	187.48	72.82	74.05	168.88	72.76	77.39	63.38	0.91	0.72	0.58
transcript_3981	18.06	16.39	23.54	13.94	15.6	13.93	13.2	20.9	15.19	12.1	18.53	14.39	43.13	27.72	30.25
transcript_3982	23.28	22.2	31.23	18.65	25.54	22.97	20.83	23.36	19.48	18.88	22.7	18.96	22.06	17.13	21.22
transcript_3983	0	1.89	2.1	0	0	0	0	0	4.34	11.83	3.31	0	0	0	15.13
transcript_3984	6.5	7.69	9.17	5.5	6.77	5.81	6.2	5.63	6.46	5.59	7.37	4.44	7.29	4.42	5.75
transcript_3985	0	0	62.35	0	62.84	0	0	49.84	0	0	0	0	0	0	0
transcript_3986	15.84	24.46	13.95	25.36	22.31	18.52	18.66	26.52	19.72	17.81	22.72	17.52	3.14	6.43	5.52
transcript_3987	23.13	62.92	36	133.92	157.69	256.44	429.78	431.33	193.86	182.78	335.23	387.3	998.72	571.06	694.93
transcript_3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript_399	33.93	44.03	39.54	32.14	36.74	29.56	20.65	24.96	24.85	22.19	21.84	13.98	11.74	13.26	19.1
transcript_3991	28.76	71.37	87.65	356.77	311.54	222.78	155.45	318.8	87.18	103.54	117.56	229.07	170.04	227.36	180.34
transcript_3992	9.52	21.17	9.93	12.22	15.41	16.13	18.28	12	10.71	10.17	7.81	12.92	10.23	14.25	19.22
transcript_3993	4	4.07	1.94	8.78	5.04	2.75	5.34	7.68	5.26	4.69	8.42	5.4	2.72	1.92	2.79
transcript_3994	92.57	141.7	129.11	165.77	222.13	51.24	214.21	244.05	231.4	164.58	282.84	258.41	352.29	136.27	199.97
transcript_3995	16.97	23.73	29.53	27.11	32	30.86	22.18	29.54	17.51	35.33	21.2	19.4	17.78	20.13	19.88
transcript_3997	17.62	18.55	21.47	31.33	29.56	32.84	14.28	29.36	26.32	16.03	17.14	20.23	28.16	12.01	19.68
transcript_3998	0	0.01	28	0	1.44	0	0	0	9.19	0	16.77	0	5.48	0	0
transcript_3999	7.36	16.62	9.79	5.98	8.36	3.52	5.55	20.32	20.42	23.86	10.68	6.38	24.05	8.07	24.14
transcript_4	94.58	87.2	107.86	270.56	131.93	133.92	204.2	107.44	196.79	206.03	142.19	105.01	136.99	82.05	85.88
transcript_40	129.33	38.29	30.21	140.14	27.96	130	118.75	119.29	120.58	125.86	21.45	27.08	85.28	23.04	122.55
transcript_400	2.84	3.2	2.98	2.19	9.81	3.18	14.53	21.71	17.53	23.38	36.63	19.86	159.71	311.27	142.93
transcript_4001	12.17	12.87	17.84	9.8	13.23	14.6	10.23	15.33	11.59	11.27	10.76	12.45	11.47	10.84	13.29
transcript_4002	68.58	99.58	63.48	74.87	81.15	78.28	78.59	59.49	75.8	66.2	57.99	71.64	72.92	68.79	84.6
transcript_4003	106.99	88.62	122.94	97.83	95.4	97.64	97.03	94.42	105.72	88.98	141.12	83.42	139.34	126.84	135.41
transcript_4004	678.02	675.88	439.74	977.65	573.71	776.11	1190.35	1511.15	964.79	1204.28	838.45	978.42	930.91	1418.52	839.6
